,m,P,r,l,T,ρ,ε,κ,∇_ad,∇,nature
147,3.908235076068138e+32,8.815954103295978e+16,11466000323.670706,5.329046276035916e+33,12630330.260927567,51.623566723974,6.459819332634094,1.7312471618307554,0.4,0.32254377842682475,radiative
148,3.934821709220674e+32,8.784176979937315e+16,11497033757.641373,5.346133026664291e+33,12615592.903107928,51.4976177327024,6.411617678275462,1.7335281312867274,0.4,0.32215605336956843,radiative
149,3.96140834237321e+32,8.752526838168858e+16,11527977686.456154,5.363093161710194e+33,12600894.916015562,51.371958391568796,6.363824438600653,1.7358069847008355,0.4,0.321769844392816,radiative
150,3.987994975525745e+32,8.721002519368389e+16,11558833521.879898,5.379927816977728e+33,12586235.88010171,51.24658580081197,6.316434541503939,1.7381355156905482,0.4,0.3213947017595931,radiative
151,4.014581608678281e+32,8.689602885962755e+16,11589602643.217306,5.396638108987102e+33,12571615.386582386,51.12149710495649,6.269443020871757,1.740661146693197,0.4,0.32105771822998636,radiative
152,4.041168241830817e+32,8.658326821427867e+16,11620286397.312923,5.41322513497462e+33,12557033.037438383,50.996689493792935,6.222845014319671,1.7431843768388808,0.4,0.32072188694738724,radiative
153,4.067754874983353e+32,8.627173230288693e+16,11650886098.551144,5.429689972892691e+33,12542488.445415279,50.87216020335718,6.176635760987166,1.745705236354241,0.4,0.3203871882404459,radiative
154,4.094341508135889e+32,8.59614103811926e+16,11681403028.856205,5.446033681409819e+33,12527981.234023424,50.74790651690923,6.130810599388632,1.7482237534870866,0.4,0.32005360178499515,radiative
155,4.1209281412884246e+32,8.565229191542664e+16,11711838437.692198,5.462257299910613e+33,12513511.037537947,50.62392576591142,6.08536496531859,1.7507399544882805,0.4,0.31972110658952074,radiative
156,4.1475147744409606e+32,8.534436658231053e+16,11742193542.063055,5.47836184849578e+33,12499077.50099876,50.50021533100581,6.040294389809244,1.7532538635939316,0.4,0.3193896809816081,radiative
157,4.174101407593497e+32,8.503762426905642e+16,11772469526.51256,5.494348327982128e+33,12484680.280210547,50.376772642991504,5.99559449713875,1.755765503007903,0.4,0.319059302595339,radiative
158,4.200688040746032e+32,8.473205507336704e+16,11802667543.12434,5.510217719902566e+33,12470319.041742776,50.253595183801174,5.951261002888526,1.7582748928846736,0.4,0.31872994835960233,radiative
159,4.227274673898568e+32,8.442764930343574e+16,11832788711.521875,5.5259709865061e+33,12455993.462929688,50.13068048747751,5.907289712047792,1.7607820513125034,0.4,0.318401594487281,radiative
160,4.253861307051104e+32,8.412439747794653e+16,11862834118.868486,5.541609070757841e+33,12441703.23187031,50.00802614114928,5.863676517164105,1.763286994296955,0.4,0.3180742164652935,radiative
161,4.28044794020364e+32,8.382229032607392e+16,11892804819.867346,5.557132896338996e+33,12427448.047428442,49.88562978600703,5.820417396538157,1.7657897357447438,0.4,0.31774778904545353,radiative
162,4.307034573356176e+32,8.352131878748315e+16,11922701836.761469,5.572543367646874e+33,12413227.619232664,49.76348911827894,5.777508412461519,1.7682902874479658,0.4,0.3174222862361307,radiative
163,4.333621206508711e+32,8.322147401232998e+16,11952526159.333723,5.587841369794886e+33,12399041.667676333,49.64160189020624,5.73494570949598,1.7707886590686146,0.4,0.31709768129466875,radiative
164,4.360207839661247e+32,8.292274736126083e+16,11982278744.906822,5.60302776861254e+33,12384889.923917584,49.519965911018765,5.692725512793075,1.7732848581235383,0.4,0.31677394672056447,radiative
165,4.386794472813783e+32,8.262513040541272e+16,12011960518.343327,5.618103410645445e+33,12370772.129879337,49.3985790479105,5.650844126452697,1.7757788899696887,0.4,0.31645105424935593,radiative
166,4.413381105966319e+32,8.232861492641328e+16,12041572372.045639,5.633069123155313e+33,12356688.038249282,49.277439227015144,5.609297931919323,1.7782707577897845,0.4,0.3161289748472224,radiative
167,4.439967739118855e+32,8.203319291638075e+16,12071115165.956017,5.647925714119956e+33,12342637.412479892,49.156544434381786,5.56808338641496,1.780760462578328,0.4,0.3158076787062608,radiative
168,4.466554372271391e+32,8.173885657792397e+16,12100589727.556562,5.662673972233279e+33,12328620.02678842,49.03589271695079,5.527197021407629,1.7832480031280162,0.4,0.31548713524042776,radiative
169,4.493141005423927e+32,8.144559832414238e+16,12129996851.86922,5.677314666905298e+33,12314635.666156888,48.91548218352989,5.486635441114029,1.785733376016541,0.4,0.3151673130821299,radiative
170,4.519727638576463e+32,8.115341077862611e+16,12159337301.455793,5.691848548262122e+33,12300684.126332112,48.79531100577048,5.446395321035806,1.7882165755937771,0.4,0.31484818007943866,radiative
171,4.546314271728998e+32,8.086228677545579e+16,12188611806.41792,5.706276347145964e+33,12286765.213825673,48.675377419144276,5.406473406528037,1.7906975939693675,0.4,0.31452970329392194,radiative
172,4.572900904881534e+32,8.057221935920272e+16,12217821064.397087,5.720598775115133e+33,12272878.745913936,48.55567972392029,5.36686651139925,1.7931764210007612,0.4,0.31421184899908056,radiative
173,4.59948753803407e+32,8.028320178492883e+16,12246965740.57464,5.734816524444043e+33,12259024.550638044,48.43621628614224,5.32757151654181,1.7956530442816028,0.4,0.3138945826793612,radiative
174,4.6260741711866054e+32,7.999522751818661e+16,12276046467.67176,5.748930268123205e+33,12245202.46680392,48.316985538606225,5.288585368592002,1.7981274491306127,0.4,0.31357786902975304,radiative
175,4.6526608043391414e+32,7.970829023501918e+16,12305063845.94948,5.762940659859232e+33,12231412.343982263,48.19798598183907,5.249905078618852,1.8005996185808646,0.4,0.313261671955941,radiative
176,4.6792474374916774e+32,7.942238382196029e+16,12334018443.208677,5.776848334074838e+33,12217654.04250855,48.07921618507694,5.211527720840911,1.8030695333695148,0.4,0.3129459545750128,radiative
177,4.7058340706442134e+32,7.913750237603427e+16,12362910794.79008,5.790653905908834e+33,12203927.43348304,47.96067478724462,5.173450431370122,1.8055371719279907,0.4,0.312630679216706,radiative
178,4.7324207037967494e+32,7.885364600450992e+16,12391741089.85304,5.804358130746932e+33,12190232.173173558,47.84236490716116,5.135670479264437,1.808002647869586,0.4,0.3123158858508781,radiative
179,4.759007336949285e+32,7.8570829788631e+16,12420508789.363522,5.817962261104997e+33,12176567.271134969,47.724301304209504,5.098185265786715,1.8104664568163118,0.4,0.31200183351169414,radiative
180,4.785593970101821e+32,7.828904902637749e+16,12449214535.85032,5.831467121807081e+33,12162932.417963844,47.60648405024352,5.0609918606472855,1.8129286622574712,0.4,0.311688535984637,radiative
181,4.812180603254357e+32,7.800829712078995e+16,12477859074.371778,5.84487348210879e+33,12149327.37945956,47.48891175253068,5.024087346476291,1.8153892824228037,0.4,0.31137598168876185,radiative
182,4.838767236406892e+32,7.772856754616917e+16,12506443141.168232,5.858182104415201e+33,12135751.924177494,47.37158303200352,4.987468848045672,1.8178483352264767,0.4,0.31106415926697945,radiative
183,4.865353869559428e+32,7.744985384807614e+16,12534967463.662027,5.871393744280857e+33,12122205.823429022,47.25449652355144,4.95113353155379,1.8203058382642825,0.4,0.3107530575730925,radiative
184,4.891940502711964e+32,7.717214964333206e+16,12563432760.457502,5.884509150409772e+33,12108688.851281527,47.13765087631249,4.915078603925408,1.822761808810986,0.4,0.3104426656593658,radiative
185,4.9185271358645e+32,7.689544862001835e+16,12591839741.341003,5.897529064655429e+33,12095200.784558391,47.02104475396542,4.879301312126364,1.825216263817764,0.4,0.3101329727646025,radiative
186,4.945113769017036e+32,7.661974453747664e+16,12620189107.28087,5.910454222020777e+33,12081741.402839003,46.904676835021604,4.843798942492718,1.8276692199097433,0.4,0.30982396830270864,radiative
187,4.9717004021695715e+32,7.634503122630874e+16,12648481550.42745,5.923285350658238e+33,12068310.488458747,46.788545813117295,4.808568820073802,1.8301206933836724,0.4,0.30951564185173885,radiative
188,4.9982870353221075e+32,7.60713025883767e+16,12676717754.113087,5.9360231718697e+33,12054907.826509016,46.672650397305844,4.7736083079889315,1.832570700205663,0.4,0.30920798314339143,radiative
189,5.0248736684746435e+32,7.579855259680278e+16,12704898392.852125,5.94866840010652e+33,12041533.204837203,46.55698931235006,4.738914806797382,1.8350192560091012,0.4,0.30890098205295985,radiative
190,5.051460301627179e+32,7.552677529596944e+16,12733024132.340914,5.961221742969523e+33,12028186.414046701,46.44156129901481,4.704485753881208,1.8374663760926182,0.4,0.30859462858970477,radiative
191,5.078046934779715e+32,7.525596480151936e+16,12761095629.457798,5.973683901209007e+33,12014867.24749691,46.32636511435959,4.670318622840628,1.839912075418212,0.4,0.308288912887647,radiative
192,5.104633567932251e+32,7.49861153003554e+16,12789113532.263124,5.986055568724733e+33,12001575.501303228,46.21139953203134,4.636410922901572,1.8423563686094724,0.4,0.30798382519676387,radiative
193,5.131220201084787e+32,7.471722105064066e+16,12817078479.999245,5.998337432565935e+33,11988310.974337058,46.096663342557406,4.602760198335109,1.844799269949933,0.4,0.30767935587457557,radiative
194,5.157806834237323e+32,7.444927638179845e+16,12844991103.090508,6.010530172931316e+33,11975073.468225805,45.98215535363862,4.569364027888514,1.847240793381532,0.4,0.3073754953781106,radiative
195,5.184393467389858e+32,7.418227569451229e+16,12872852023.14326,6.022634463169043e+33,11961862.787352877,45.86787439044252,4.536220024227478,1.849680952503228,0.4,0.30707223425624247,radiative
196,5.210980100542394e+32,7.391621346072587e+16,12900661852.945854,6.034650969776758e+33,11948678.73885768,45.753819295896825,4.503325833389323,1.8521197605696988,0.4,0.3067695631423773,radiative
197,5.23756673369493e+32,7.365108422364315e+16,12928421196.468641,6.046580352401568e+33,11935521.132635627,45.639988930983,4.470679134246934,1.8545572304902003,0.4,0.30646747274749153,radiative
198,5.2641533668474655e+32,7.338688259772827e+16,12956130648.863976,6.058423263840049e+33,11922389.781338131,45.52638217503008,4.4382776379830124,1.8569933748275387,0.4,0.3061659538535053,radiative
199,5.2907400000000015e+32,7.312360326870557e+16,12983790796.466206,6.070180350038248e+33,11909284.500372611,45.41299792600859,4.4061190875745515,1.8594282057971858,0.4,0.30586499730698213,radiative
200,5.2907400000000015e+32,7.312360322347506e+16,12983790798.468927,6.070180350645874e+33,11909284.502405697,45.412997890124764,4.406119087282019,1.8594282045317798,0.4,0.30586499673139267,radiative
201,5.317216035531701e+32,7.28623296060225e+16,13011287546.165806,6.08180393535707e+33,11896259.430039246,45.30030495997224,4.374333441535405,1.8618516185981562,0.4,0.30556584603567705,radiative
202,5.3436920710633974e+32,7.260195875306392e+16,13038736693.201683,6.093343780483437e+33,11883259.788711224,45.187829836884724,4.34278417613582,1.8642737629248236,0.4,0.3052672425086279,radiative
203,5.370168106595094e+32,7.234248579830408e+16,13066138773.129866,6.104800489237055e+33,11870285.411103942,45.07557156588976,4.311469174130295,1.8666946475809523,0.4,0.3049691762989723,radiative
204,5.3966441421267904e+32,7.208390591030443e+16,13093494315.506447,6.116174660922508e+33,11857336.131223,44.96352919540123,4.280386343760032,1.8691142824789269,0.4,0.3046716377798853,radiative
205,5.423120177658484e+32,7.182621429248314e+16,13120803845.890305,6.127466890936887e+33,11844411.784397285,44.85170177735176,4.249533618093194,1.871532677372025,0.4,0.3043746175395899,radiative
206,5.4495962131901805e+32,7.15694061831149e+16,13148067885.843115,6.138677770769793e+33,11831512.207278969,44.74008836732503,4.218908954664779,1.8739498418521905,0.4,0.3040781063722644,radiative
207,5.476072248721877e+32,7.131347685533121e+16,13175286952.92933,6.149807888003326e+33,11818637.237843512,44.62868802468866,4.1885103351232065,1.8763657853477922,0.4,0.30378209526924127,radiative
208,5.5025482842535735e+32,7.105842161712018e+16,13202461560.716196,6.160857826312095e+33,11805786.715389663,44.517499812726676,4.158335764883411,1.8787805171214553,0.4,0.30348657541049134,radiative
209,5.52902431978527e+32,7.080423581132659e+16,13229592218.773745,6.171828165463217e+33,11792960.480539458,44.40652279877251,4.1283832727865635,1.8811940462679173,0.4,0.3031915381563854,radiative
210,5.5555003553169665e+32,7.05509148156519e+16,13256679432.674793,6.18271948131631e+33,11780158.375238216,44.29575605434196,4.098650910765887,1.883606381711906,0.4,0.30289697503971913,radiative
211,5.581976390848663e+32,7.029845404265422e+16,13283723703.994953,6.193532345823502e+33,11767380.242754549,44.18519865526624,4.069136753518705,1.8860175322060917,0.4,0.3026028777580035,radiative
212,5.6084524263803595e+32,7.004684893974832e+16,13310725530.312618,6.204267327029427e+33,11754625.92768035,44.07484968182532,4.03983889818446,1.8884275063290479,0.4,0.30230923816600325,radiative
213,5.634928461912056e+32,6.979609498920565e+16,13337685405.208975,6.214924989071221e+33,11741895.275930807,43.964708218881206,4.01075546402845,1.8908363124832728,0.4,0.30201604826852224,radiative
214,5.6614044974437525e+32,6.954618770815432e+16,13364603818.26799,6.225505892178529e+33,11729188.134744387,43.854773356011535,3.981884592131438,1.8932439588932355,0.4,0.3017233002134247,radiative
215,5.687880532975449e+32,6.92971226485791e+16,13391481255.076427,6.236010592673503e+33,11716504.352682846,43.74504418764311,3.9532244450846736,1.8956504536034733,0.4,0.3014309862848881,radiative
216,5.7143565685071455e+32,6.904889539732144e+16,13418318197.223833,6.246439642970795e+33,11703843.779631231,43.635519813185766,3.9247732066903622,1.8980558044767453,0.4,0.30113909889688145,radiative
217,5.740832604038842e+32,6.880150157607946e+16,13445115122.302542,6.256793591577572e+33,11691206.266797872,43.526199337166226,3.896529081667459,1.9004600191921932,0.4,0.3008476305868583,radiative
218,5.7673086395705385e+32,6.85549368414079e+16,13471872503.907677,6.267072983093499e+33,11678591.66671439,43.41708186936213,3.8684902953626157,1.9028631052435891,0.4,0.3005565740096652,radiative
219,5.793784675102235e+32,6.830919688471823e+16,13498590811.637148,6.27727835821075e+33,11665999.833235689,43.30816652493625,3.8406550934661245,1.905265069937601,0.4,0.3002659219316541,radiative
220,5.8202607106339315e+32,6.806427743227854e+16,13525270511.091656,6.287410253714005e+33,11653430.621539962,43.1994524245708,3.8130217417328995,1.9076659203921151,0.4,0.2999756672249948,radiative
221,5.846736746165628e+32,6.782017424521362e+16,13551912063.874685,6.29746920248045e+33,11640883.888128689,43.09093869460189,3.785588525708111,1.9100656635345892,0.4,0.2996858028621813,radiative
222,5.8732127816973245e+32,6.757688311950487e+16,13578515927.59251,6.307455733479777e+33,11628359.490826637,42.98262446715411,3.75835375045765,1.9124643061004933,0.4,0.29939632191073356,radiative
223,5.899688817229021e+32,6.7334399885990424e+16,13605082555.854197,6.317370371774181e+33,11615857.28878186,42.87450888027533,3.7313157403031565,1.914861854631753,0.4,0.2991072175280748,radiative
224,5.9261648527607175e+32,6.709272041036504e+16,13631612398.27159,6.327213638518368e+33,11603377.1424657,42.76659107807153,3.7044728385614656,1.9172583154752652,0.4,0.29881848295659547,radiative
225,5.952640888292414e+32,6.685184059318014e+16,13658105900.459332,6.336986050959545e+33,11590918.913672784,42.65887021084186,3.677823407288516,1.9196536947814682,0.4,0.29853011151888925,radiative
226,5.9791169238241105e+32,6.661175636984384e+16,13684563504.034843,6.346688122437429e+33,11578482.46552103,42.551345435213854,3.651365827027496,1.9220479985029577,0.4,0.29824209661316126,radiative
227,6.005592959355804e+32,6.637246371062093e+16,13710985646.618341,6.356320362384238e+33,11566067.66245164,42.44401591427878,3.6250984965612103,1.9244412323931535,0.4,0.29795443170880154,radiative
228,6.0320689948875006e+32,6.613395862063278e+16,13737372761.832829,6.365883276324702e+33,11553674.370229099,42.33688081772702,3.599019832668499,1.9268334020050137,0.4,0.2976671103421187,radiative
229,6.058545030419197e+32,6.589623713985752e+16,13763725279.304094,6.375377365876052e+33,11541302.45594119,42.22993932198387,3.573128269884673,1.92922451268982,0.4,0.29738012611223463,radiative
230,6.0850210659508936e+32,6.56592953431299e+16,13790043624.660715,6.384803128748029e+33,11528951.78799897,42.123190610345226,3.5474222602658863,1.931614569596013,0.4,0.29709347267713426,radiative
